clue,exp,len
"26 CLOSE DOWN Fold near to the bottom (5,4)", CLOSE (near) DOWN (bottom) ,28
27 TREAT Discuss Handel on the radio (5), Handel sounds like Handle (~treat) ,36
28 RETIRED Withdrew from ceremony over occupying soldiers beginning to desert (7)," [ ETIR (ceremony = RITE, reversed) in RE (soldiers, Royal Engineers) ] D (beginning to Desert) ",96
29 SCRATCH Animal crackers primarily available in school to make money (7), [ RAT (animal) C (Crackers primarily) ] in SCH (school) Down ,62
1 NUMBER More than onesong (6), double def ,12
2 HANDS DOWN Workers getting depressed easily (5-4), HANDS (workers) DOWN (depressed) ,34
3 PUT ON Add tostrike (3-2), double def? Is the 2nd meaning on betting? ,44
4 REPLICATE Copy of Rushdie’s first epic tale destroyed (9), Anagram of R (Rushdie’s first) EPIC TALE ,42
5 DROLL Note to Rob is amusing (5), D (note) ROLL (rob) ,21
6 SCINTILLA Trace it back to the source of nutrients in a plant (9)," [N (source of Nutrients) TI (IT, back)] in SCILLA (plant) ",59
7 ARENA Extremely rare to fill an American sports stadium (5), RE (extremely RarE) in AN A (american) ,40
8 TITTER Row over race causing a suppressed snigger (6)," TIER (row) over TT (race, isle of man’s most famous race(s)) ",62
14 PRIVATEER Fellow maintaining essential bit of wiring on container ship (9), PEER (fellow) containing [ RI (essentia bit of wiRIng) on VAT container) ] ,76
"16 LOOSE ENDS Incomplete details initially emerging after battle ceases (5,4)", [E (initially Emerging) LOO’S (battle)] ENDS (ceases) – not very comfy with the grammar if my parsing is correct. ,115
17 AGREEMENT Conformity shown by unruly teenager in minutes? Just the opposite (9), M (minutes) in anagram of TEENAGER ,36
20 FENCER Guard meets resistance from swordsman (6), FENCE (guard) R (resistance) ,30
21 BLOTCH Left inside badly finished work causing an irregular discoloration (6), L (left) in BOTCH (badly finished work) ,41
23 TROUT Wrong about including university swimmer (5), TORT (swimmer) including U (university) ,41
24 PROUD Poke around top of ugly swelling (5), PROD (poke) around U (top of Ugly) ,36
"1 Send back starter of grouse, possible disappointment for toast lover eating hot game (3-4)", MAH-JONG – G[rouse] (starter of grouse) NO JAM (possible disappointment for toast lover) around (eating) H (hot) reversed (send back) ,135
"5 Old devil, bathing everyone from behind in light (3,4)", OIL LAMP – O (old) IMP (devil) around (bathing) ALL (everyone) reversed (from behind) ,87
"9 Collected by Speroni, Chelsea corner (5)", NICHE – hidden in (collected by) ‘speroNI CHElsea’ ,52
10 Get communist to reverse the post-conviction termination of civil rights (9), ATTAINDER – ATTAIN (get) RED (communist) reversed (to reverse) ,64
11 More than one opposite that is seen differently (10), ANTITHESES – an anagram (differently) of THAT IS SEEN ,55
12 Thickening mixture the way for French speakers (4), ROUX – a homophone of ‘rue’ (the way for French speakers) – or is ‘speakers’ the homophone indicator (otherwise there isn’t one) and ‘rue’ is simply ‘the way for French’? ,172
"14 Involved in divorce proceedings, / as house may be? (4-8)"," SEMI-DETACHED – double def., the first cryptic 18 16 heard an old song (5,7) HELLO GOODBYE – a homophone (heard) of 16 would be ‘ciao ciao’ but it isn’t necessary as the English spelling of this greeting is ‘chow’ ",215
"21 Hertfordshire town — at which place, did you say? (4)"," WARE – a homophone (did you say) of ‘where’ (at which place) 22,7 Duchy with a house dragon bought as negotiable? Bury the hatchet before heading for court (4-6,3,5) SAXE-COBURG AND GOTHA – an anagram (negotiable) of DRAGON BOUGHT AS around (bury) AXE (hatchet) C[ourt] (heading for court) ",291
"25 Army having landed in Italy, without the guts for aggression (9)"," HOSTILITY – HOST (army) LIT (landed) in I[tal]Y (Italy, without the guts) ",75
27 Got to eat right piece? Bad egg! (7), WRONG’UN – WON (got) around (to eat) R (right) plus GUN (piece) ,65
"28 Lathe work / reminiscent of an English artist, perhaps? (7)"," TURNERY – double def., the second whimsical Down ",50
"1 Hand over fish, snapper (3,3)", MAN RAY – MAN (hand) RAY (fish) – this photographer ,53
"2 Enchanting Shakespearean character, Tom Cruise’s Bottom (6)"," HECATE – HE CAT (tom) [cruis]E (Cruise’s Bottom) 3 Public dance squeezing in extra time initially, too much (4,3,3) OVER THE TOP – OVERT (public) HOP (dance) around (squeezing) E[xtra] T[ime] (extra time initially) ",216
4 Reportedly wonderful setting for the Ashes (5)," GRATE – a homophone (reportedly) of ‘great’ (wonderful) 5 Recovering at the far side, about a thousand (2,3,4) ON THE MEND – ON THE END (at the far side) around (about) M (a thousand) – I’m not too happy with the parsing of this one as I’m fining it difficult to equate ‘on the end’ with ‘at the far side’ ",307
6 Username and password no good for private area (4), LOIN – LO[g]IN (username and password no good) ,48
8 Waste liquid covering bovine in free bleach (8), PEROXIDE – PEE (waste liquid) around (covering) OX (bovine) in RID (free) ,75
"13 Actor happy once to embrace end of war, dove welcoming start of peacetime (4,6)", GARY COOPER – GAY (happy once) around (to embrace) [wa]R (end of war) plus COOER (dove) around (welcoming) P[eacetime] (start of peacetime) ,141
"15 In loo I sat, puzzling in seclusion (9)", ISOLATION – an anagram (puzzling) of IN LOO I SAT ,51
"16 Horse fed to animal, food for dog (4,4)", CHOW CHOW – H (horse) in (fed to) COW (animal) CHOW (food) ,60
17 Outside broadcast so clear about frequency (8), ALFRESCO – an anagram (broadcast) of SO CLEAR around (about) F (frequency) ,76
"19 Say what you want to do with disease, clergyman? (6)", CURATE – a homophone (say) of ‘cure it’ (what you want to do with disease) – a bit dodgy in my opinion! ,105
"20 Years spent living over French city, having abandoned an office (6)"," AGENCY – AGE (years spent living) N[an]CY (French city, having abandoned an) ",78
23 Germany extremely inept as a nation (5)," EGYPT – G[erman]Y (Germany extremely) in EPT 24,",49
7  Plan to escape on retiring after school (8), SCHEDULE ELUDE (escape) reversed or ‘on retiring’ after SCH (school) ,70
9  Frozen cape toured by lorry (6), ARCTIC C (cape) inside or ‘toured by’ ARTIC (lorry) ,53
10  At an end after large amount of money crashes? (4-2), PILE-UP UP (at an end) after PILE (large amount of money) ,59
11  Welsh town girl overwhelmed by backing of everybody without exception? (8), LLANELLI NELL (girl) in or ‘overwhelmed by’ I and ALL (One and all – everybody without exception) reversed or ‘backing’ ,121
12  Unrealistic novel by jerk (8), ROMANTIC ROMAN (novel) TIC (jerk) ,35
13  Tax department so far gathering intelligence about foreigners (6), IRAQIS IR (Tax department – Inland Revenue) AS (so far) around or ‘gathering’ IQ (intelligence) reversed or ‘about’ ,117
14  Keeping pace with a depraved guy who’s run to hide (7), ABREAST A BEAST (depraved guy) around or ‘hiding’ R (run) ,59
17  Shadow leaves tigers partially obscured (7), VESTIGE Hidden or ‘partially obscured’ in the clue leaVES TIGErs ,66
20  Tanker was emptied in the name of war (6), BOWSER WaS (without middle letter or ‘emptied’) in BOER (name of a war) ,73
22  Brains required where soldiers go in? (8), EGGHEADS A cryptic definition referring to toast cut up into pieces or ‘soldiers’ for dipping into boiled eggs ,112
25  He tried to sink many reds in match finals in BBC one-day snooker broadcast (8), MCCARTHY An anagram of MATCH and C Y R (final letters of BBC one-day snooker) anagrind is ‘broadcast’ ,103
"26  Plan work with head of admin to stop corporation in recession (3,3)", MAP OUT OP (work) A (first letter or ‘head’ of admin) inside TUM (corporation) all reversed or ‘in recession’ 27  6 pupils regularly filling in petition (6) SUPPLE PuPiLs (regular letters only) in SUE (petition) – a synonym for 6down ,235
28  Rifles thrust over cashiers (8), RANSACKS RAN (thrust) SACKS (cashiers) Down ,45
1  Turncoat Frenchman keeping old oath (8), RENEGADE RENE (Frenchman) around or ‘keeping’ EGAD (old oath) ,63
2  Signal transmitted in the wrong order (6), OUTPUT PUT OUT (transmitted) but swapped around or ‘in the wrong order’ ,73
3  Union in part of London is unfriendly towards the north (7), WEDLOCK KEW (part of London) around COLD (unfriendly) all reversed or ‘towards the north’ as it is a down clue ,112
"4  Save wayward ladies, indeed, following admission (3,5)", LAY ASIDE An anagram of LADIES around or ‘admitting’ AY (indeed) ,66
5  Complaint primarily about Greek meal sent back with cold filling (6), ECZEMA A (first letter of About or ‘primarily’) MEZE (Greek meal) around or ‘being filled by’ C (cold) all reversed or ‘sent back’ ,132
6  Compliant lie dying following attack? (8), YIELDING An anagram of LIE DYING – anagrind is ‘following attack’ ,67
8  Letters from Athens dictated somewhere in Africa (5), CAIRO Sounds like (‘dictated’) CHI RHO (two Greek letters) ,60
"15  Order and combine networked browsers? (4,4)", BOOK CLUB BOOK (order) CLUB (combine) ,39
"16  Around hotel, salesmen knocked back drink (8)", SPRITZER REPS (salesmen) reversed or ‘knocked back’ around RITZ (hotel) ,73
18  Tragic husband wearing naughty panties (8)," THESPIAN H (husband) inside or ‘wearing’ an anagram of PANTIES (anagrid is ‘naughty’) 19  50% of Disney finally linked with business in a state (3,4) NEW YORK NEY (50% of disNEY) with last letter linking into WORK (business) ",226
"21  Food is turning, affected internally (6)", SCAMPI IS reversed or ‘turning’ with CAMP (affected) inside or’internally’ ,76
23  Heavenly pair of legs exposed when lifting short skirt (6), GEMINI lEGs (middle letters only or ‘exposed’) reversed or ‘lifted’ MINI (short skirt) ,88
1 GYMS Training venues Capt Kirk’s informed of (4)," / Homophone – GYMS (training venues) sounds like JIM’S (Captain James T Kirk, of Star Trek renown) ",100
"5 SOLUBLE Son talking a lot, not very likely to work out… (7)"," / S (son) + (V)OLUBLE (talking a lot, minus V – very) ",55
"10 REHEEL …he has to totter round to renovate part of Oxford, perhaps (6)", / RE_EL (totter) around HE ,28
11 ALOOF Haughty scrubber’s last to move to the front (5)," / (A)LOOF(A) –loofa, scrubber, with last letter moved to the front ",68
13 AKELA Youth leader bringing back old-fashioned festival spirit (5), / ALE (archaic for festival) + KA (spirit) – all ‘brought back’ ,65
14 ASSYRIA Old country oaf careless when turning over (7)," / ASS (oaf) + YRIA (AIRY, careless, turned over) ",50
"15 CLERICS Calls regularly, ringing fine folk in ministry (7)", / CL_S (regular letters of CaLlS) around (ringing) ERIC (fine) ,64
17 DISC Detect scratching over record (4)," / DISC(OVER) – detect, minus (scratching) OVER ",48
18 PROEM Preliminary section English placed in front (5)," / PRO_M (front) around E (English) 20 HEN HOUSE Accommodation for sultan, or his harem? (8, two words) / Cryptic Definition(?) – a Sultan being a type of chicken ",163
22 ANOINTED Blessed criminal ain’t done (8)," / anag, i.e. criminal, of AINT DONE ",37
25 TAROT Proceed at leisurely pace circling a deck (5), / T_ROT (proceed at a leisurely pace) around (circling) A ,59
28 ORCS Men taking on extremely callous killers at sea (4)," / OR (Other Ranks, men) + CS (extreme letters of CallouS) 29 JANE DOE She’s not identified Spooner’s north European fellow (7, two words) / Dr Spooner might say ‘Dane Joe’, North European fellow ",196
30 EVIDENT Plain papers put into case (7), / EV_ENT (case) around ID (identification papers) 31 MINNI(E) Thematic (5) / Mouse with tail chopped off! ,107
"32 RIMER Frost, R, once? (5)"," / &lit-ish/Cryptic Definition(?): RIME (frost) + R giving RIMER, or poet, and R(obert) Frost was an American poet ",115
33 RELIEF Judge has to remain inside for fresh supply of provisions (6), / RE_F (judge) around LIE (remain) ,36
34 CLEARLY Doubtless Liberal peer’s in country on vacation (7)," / C_Y (country, vacated of middle letters) around L (Liberal) + EARL (peer) ",77
35 ELSE Other net losses regularly written off (4)," / regular letters removed from (written off from) ‘nEtLoSsEs’ Down Clue No Corrected misprint Solution Clue (definition underlined, misprinted word in bold) / Logic/Parsing 1 GRANDFATHER Get together to trap African rhino (female) (11) / (undefined) G_ATHER (get together) around (trapping) RAND (South African money, or rhino) + F (female) ",342
2 YEKCIM Thematic (6), / Mouse running up the (grandfather) clock! ,45
3 Nag SELECTION Couple opposed at table reading tipster’s favourite rag (9)," / S and E (South and East, opponents in cards at a bridge table) + LECTION (reading) 4 hUnt SEARCH Prices heartlessly raised before tea, dropping a hint (6) / SE(T)AR (rates, or prices, raised, and without middle letter, or heart) + CH(A) (tea, droppiing A) 5 waR SLAIN Late, usually because of way city’s cutting crime (5) / S_IN (crime_ around (cut by) LA (city, Los Angeles) 6 naSty OBSCENE Natty old boy considered speaking (7) / OB (Old Boy) + SCENE (homophone of SEEN, considered) 7 wEnch LASS Shortened rope in winch (4) / LASS(O) – shortened rope 8 Right BORE OUT Men with energy interrupting contest proved to be tight (7, two words) / B_OUT (contest) interrupted by OR (men, again) + E (energy) 9 baY LOIRE Myths surrounding one French banker going out into bar (5) / LO_RE (myths) around (surrounding) I (one) 12 FARMER’S WIFE They’ll keep you snug, head to foot, in Scottish region (11, two words) / (undefined) F_IFE (Scottish region) around (W)ARMERS(W) (warmers, which will keep you snug, first letter , or head, going to the end, or foot) 16 tickeR CROCODILE School kids in line to get panto ticket (Peter Pan)? (9) / double defn.: a CROCODILE of school kids on a supervised walk; and the CROCODILE swallowed Captain Hook’s watch – and hand! – in Peter Pan, becoming a ‘panto ticker’ 19 MORTIME(R) Thematic (7) / Mouse with tail chopped off! ",1359
