clue,exp,len
19 LIBIDO Bisexual in swimming pool showing desire (6), An envelope (‘in’) of BI (‘bisexual’) in LIDO (‘swimming pool’). ,66
20 AGATES Semi-precious stones and silver corroded by sulphur (6)," A charade of AG (‘silver’, chemical symbol) plus ATE (‘corroded’, as a transitive verb) plus S (‘sulphur’, chemical symbol). ",126
23 LATTE Finish off second milky coffee (5)," A subtraction, LATTE[r] (‘second’) with its last letter removed (‘finish off’). ",81
7 Abandon one on flight (9)," DESERTION : DESERT(to abandon) + I(Roman numeral for “one“) + ON. Not very cryptic, with the answer as the noun of the main component of the wordplay. ",152
8 Importance of respect (5), VALUE : Double defn: 1st: As a noun; and 2nd: As a verb. ,58
9 He may counsel the sexual offender (9), THERAPIST : THE + RAPIST(sexual offender). ,44
10 Timber reordered by one (5), EBONY : Anagram of(reordered) BY ONE. ,39
12 Animated or dead — idolised (6), ADORED : Anagram of(Animated) OR DEAD. ,40
"13 Ability to stick to point, perhaps (8)"," GUMPTION : GUM(to stick to) + anagram of(perhaps) POINT. Answer: Initiative or courage, demonstrated by the ability to persevere, stick to. A WIWD(wordplay intertwined with definition) clue. ",192
14 After getting in the beer he went round preaching (7)," APOSTLE : POST-(a prefix from Latin, denoting after,posterior to) contained in(getting in) ALE(beer). ",103
17 Attractiveartwork (7)," DRAWING : Double defn: 1st: As in “drawing in,attracting the crowds”. ",71
"20 Document to be filled in by don or graduate (3,5)"," PRO FORMA : PROF(short for “professor”,an academic don) + OR + MA(abbrev. for a Master of Arts graduate). Answer: A standardised document, showing only some information ahead of one with the rest of the information. ",217
22 Pop a question that’s somewhat obscure (6), OPAQUE : Hidden in(that’s somewhat) pOP A QUEstion. ,53
24 Seven dancing castaways? (5)," VEILS : Cryptic defn: Reference to the Dance of the Seven Veils, an elaboration of the biblical tale of the execution of John the Baptist. Usually described as performed by Salome, with the seven veils being cast away in turn. An early example of the striptease? ",264
25 Way home from the inn (9), ROADHOUSE : ROAD(Way) + HOUSE(home). ,38
26 It’s worn by sailor in a blow (5)," HABIT : AB(abbrev. for “able-bodied seaman”,sailor) contained in(in) HIT(a blow). ",83
27 Safety device to protect bird (9), GUARDRAIL : GUARD(to protect) + RAIL(a bird). Down ,52
1 Become acquainted with brick carrier’s way of working (6)," METHOD : MET(Become acquainted with) + HOD(a portable trough with a handle,a brick carrier). ",94
"2 Carry a gun with sleeves rolled up, say (4,4)", BEAR ARMS : Homophone of(say) “bare arms”(arms showing with one’s sleeves rolled up). ,87
"3 Dull-witted, confused type taken in by boss (6)"," STUPID : PI(a jumbled,confused pile of types, those pieces bearing the letters for printing, possibly obsolete in the electronic age) contained in(taken in by) STUD(a circular rounded projection,a boss, especially an ornamental one on a ceiling or shield) ",257
4 It may wilt and droop in the centre (7), CORSAGE : SAG(droop) contained in(in) CORE(the centre). Answer: The flowers in it may wilt. ,93
5 Poor performing animal? (6)," RABBIT : Cryptic defn: A poor sportsman, especially in golf, tennis or cricket, is also called this animal. ",109
"6 Refuse to reduce the volume (4,4)"," TURN DOWN : Double defn: 1st: To reject,refuse; and 2nd: To soften whatever sound you’re emitting. ",100
11 Middle East overturns one ruler — or another (4)," EMIR : Reversal of(overturns) M.E.(abbrev. for the Middle East) I(Roman numeral for “one“) + R(abbrev. for “Regina” or “Rex”,ruler). Answer: Another ruler,a head of state in some Islamic countries. ",199
"15 Grating that goes on top, of course (8)"," PARMESAN : Cryptic defn: Grated Parmesan cheese is added,goes on top of some Italian dishes,courses. ",102
16 Game bird? (4)," LARK : Double defn: 1st: A carefree adventure or frolic; could be considered a bit of a game, I suppose. ",106
18 Any power may produce armaments (8), WEAPONRY : Anagram of(may produce) ANY POWER. Smooth surface. ,63
19 Nothing in the ship is of extravagant style (7)," BAROQUE : O(the letter that looks like zero,nothing) contained in(in) BARQUE(a sailing ship of three or more masts). Answer: An extravagantstyle of architecture and art that flourished in the late 16C to early 18C, characterised by extensive ornamentation. ",258
"21 Line up on parade and collapse (4,2)"," FALL IN : Double defn: 1st: Command in the parade ground for personnel to get into formaton,line; and 2nd: To collapse into the centre. ",137
22 Nuns take what superiors give (6)," ORDERS : Double defn: 1st: Nuns take holy orders to become ordained, a qualification they aspire to; and 2nd: what superiors give their subordinates to follow. ",161
7 BALMORAL  Brenda’s place to back Miliband’s shrunken lot – honest! (8), LAB< MORAL (honest) ,21
"8 UNESCO  Some misfortune, Scotland representing an international body (6)"," Hidden in misfortUNE SCOtland. First in. Consider myself fortunate seeing this straightaway, hidden answers like this often embarrassingly resist solving (like 18D below). ",173
10 SPLASH  Put power in piss and get it all over the place (6), P[ower] inside SLASH (piss)  Why does this definition make me think of Henry Cooper? ,86
11 MISHMASH  Cyclops is back and quiet graduate’s hard – a confused mess (8), I’M< SH (quiet) MA’S (graduate’s) H[ard] ,42
"12 QUEEN’S SPEECH “Every year one must utter it: it gets one’s member back working” (6,6)"," DD (as related by Brenda). With regard to the second def., the Queen doesn’t really have an MP as she is constitutional disallowed from voting. As head of state she does have oversight of the whole parliament, so strictly “member” should be pluralised. ",254
15 LIBERTY  Old politician changing tyre – Independent types are at it (7), LIB (Old politician) TYRE* AInd: changing ,43
"17 TROLLOP  Grotesque thing, getting work as a tart (7)", TROLL (Grotesque thing) OP (work) 19 VOTE-CATCHING Conservative working with TV once a night (not new): aimed at the electorate (4-8) (C[onsevative] TV ONCE A NIGHT – N)* AInd: working. Last answer. Deduced from wordplay inthe end after getting stuck thinking the second word was Watching. ,291
22 CULTURED  Arty foreign priest holding topless slut off on date (8), CURE (foreign priest) around [s]ULT on D[ate] ,47
23 RODENT  Or maybe Countdown expert’s beaver? (6)," OR* AInd: maybe, DENT (Countdown expert – ref Susie D – amazingly she’s been on the show for 20 years) 25 ABACUS  Bill, entering No. 10 perhaps, is after a calculator (6) AC (Bill – account) inside A BUS (No. 10 maybe) ",220
26 SANDWICH  Squeeze between two things: WC and his nuts (8), (WC AND HIS)* AInd: nuts Down ,31
"1 DAMP SQUIB  Anticlimax, lawyer getting Cameron to return dated satirical article (4,5)", DA (lawyer) PM< (Cameron to return) SQUIB (dated satirical article) I had to check Squib and find it is indeed a termfor a piece of satire like a lampoon (I only knew of the firework and its damp derivative) ,209
2 EMMA  Express leader article about twice-married familiar luvvie (4), E[xpress] M[arried] M[arried] A (article) – Ref. Emma Thompson – Not the original Luvvieaccording to her (or the OED) ,119
3 URCHIN  Toss leader off with elected young scruff (6), [l]URCH (Toss leader off) IN (elected). Not sure about Lurch=Toss – best I can think of asI’m pretty sure the answer is correct ,129
4 FLEMISH  Europeans try to get information about ex-LibDem MP with no bit on the side (7), FISH (try to get information) about LEM[bit] Ref. Lembit Opik publicity hungry author of“The Xenophobe’s Guide to the Estonians” ,130
"5 BUM STEER  Covered in piss, must broadcast misinformation (3,5)"," BEER (piss – oh no, not again) around MUST* AInd: broadcast ",61
"6 VERMICELLI  Sick Blair, according to Eye, back recruiting timid types – “topping” (10)"," MICE (timid types) inside (i.e. recruited by) ILL (sick) REV (Blair, according to Eye – Ref.the long running St Albion Parish Newsletter feature in the Eye) ",158
"9 COSH  So, bastard Hague’s leader after Conservative Club (4)"," SO* AInd: bastard, H[ague] after C[onservative] ",49
"13 EYE CONTACT Looking at a looker’s organ, intercourse follows (3,7)", EYE (organ) CONTACT (intercourse) ,35
14 ROUGHNECK  Yob giving coarse kiss and grope (9), ROUGH (coarse) NECK (kiss and grope) ,38
"16 THE PRESS  Hacks producing article getting push (3,5)", THE (article) PRESS (push) ,28
"18 LADDISH  Like Prince Harry, somewhat glad Di’s history? (7)", Hidden in gLAD Di’S History. ,30
"20 CORONA  Phwoar, topless Lisa’s first cigar! (6)", COR (Phwoar) [m]ONA (topless Lisa) 21/,39
9 Economic region’s currency traded for no gas (5)," OZONE I assume that the clue is telling us to take Euro (the currency) from Eurozone (the economic region) and replace it with 0 (nothing), but taking one O away only to replace it with another feels a little clunky. ",218
"10 The rabble’s hard work turns into double oil spill (3,6)", HOI POLLOI H(ard) OP(rev) in * OIL(twice). Very easy to guess from the definition. ,84
11 Saucy maid breaks brute’s toe (9), SOUBRETTE *BRUTE’S TOE. ,25
12 South American comedy series is a hit (5), SMASH S M*A*S*H. Nicely misleading surface. ,45
"13 Opening numbers: 500,000,000,000? (7)"," NOSTRIL NOS (numbers), TRIL(lion). 1,000,000,000,000 is a trillion (in some notations). I don’t recall seeing this device used before. ",136
15 See 13 down 17 Bearing rubbish and litter (5)," SEDAN SE *AND. Although a sedan is usually a chair, it can also be a litter, or bed. ",86
"18 Say, good clue for O? (3)", EGG e.g. G(ood). O here is an abbreviation for ovum. ,54
20 Silly production of Annie (5), INANE *ANNIE. A write-in. ,27
"22 Orbison returns to cover UK singer, not a US-Swiss singer (7)", YODELER (A)DELE in ROY(rev). The fact that this is an American spelling is shown by “US-Swiss”. ,97
25 English composer or hitman? (7)," LAMBERT LAM, BERT. A simple charade, but the last one to go in for me, even though I had heard of Constant Lambert. I was misled into wondering if “hitman” was a reference to Kit Lambert, but decided that this was too obscure. ",228
26 Loveless tabloid hack dismisses boss’s head girl (5), TILDA *TABLOID less o(loveless) and b(boss’s head). I wasn’t particularly keen on “hack” as an anagram indicator. ,115
27 Strong man possesses single talent (9)," POTENTIAL I in POTENT AL. We come across Al again in 7 down, in a more familiar guise. 30 Cameron (he vacillates) changing sides like this one? (9) CHAMELEON *(CAMERON HE) with L for R. If you agree that Cameron vacillates (I express no opinion), then I suppose that this qualifies as an & lit. ",296
31 Foreign film (5), ALIEN Double definition. Down ,31
1 See 29 2 Concentrated Scouse stew follows fine starter for dinner (8)," FOCUSSED F, *SCOUSE, D(inner). ",32
3 Writer of real nonsense (4), LEAR *REAL. Another write-in. ,31
"4 Spooner’s fair question leads to polite deception (5,3)", WHITE LIE A Spoonerism of “light – why?”. ,43
"5 Excite Formula One’s pure racing (4,2)", FIRE UP F1 *PURE. ,19
6 Coalition party finds Greek character’s upset after angry riots (10)," CONSORTIUM CON(servative Party) *RIOTS, MU(rev). ",50
7 Gangster and murderer reportedly manufacture paraffin (6)," ALKANE AL (Capone), KANE (sounds like Cain). If you look up paraffin in Chambers, alkane appears in the entry, which is a bit of a give-away. 8,",145
"26 Vocal peak? By ’eck, that’s advanced (4,4)"," HIGH TECH Sounds like “height eck”. 13,",40
"15 Might they pry or sneak about to gain small exposé, ultimately? (5,7)"," NOSEY PARKERS S(mall) (expos)E in *(PRY OR SNEAK). Another & lit clue, well-constructed I thought. ",100
14 Chief lecturer quaffs gin cocktail with student (10)," RINGLEADER *GIN, L in READER. ",31
16 Female 31’s film (5), SHEET SHE ET. ,15
19 Member promoted in Tea Party? It might raise the thickness level (8)," GELATINE LEG(rev), *(IN TEA). ",31
21 Profanities unfold when spoilt son leaves drink (8), APERITIF *PROFANITIES less SON. There are two anagram indicators here: “unfold” and “spoilt”; I think that the clue would work with only one. ,143
23 Soap dish upended over top of legs (6), DALLAS L in SALAD(rev). The series has recently been revived. ,63
24 Talented man on screen in Surrey village? (6), RIPLEY The clue refers both to a Surrey village and to the film of the eponymous book by Patricia Highsmith. ,110
26 See 8 28 Prophet discarding most of the bread (4)," NA(th)AN Nathan the Prophet was the one who rebuked King David for adultery. 29,",81
1 SUPERTAX Plan ups extra revenue (8)," An anagram (‘plan’?) of ‘ups extra’, with an &lit-ish definition. ",67
"5 OPIATE Work the Queen leaves for one providing horse, say (6)"," OPERATE (‘work’) with the ER replaced by I (‘Queen leaves for one’). Horse is slang for heroin, an opiate. ",108
"9 IRONISTS They may be sarcastic, when press is across the street (8)", An envelope (‘across’) of ST (‘street’)in IRON (‘press’) plus ‘is’. ,69
