clue,exp,len
3 Take Alabama and unusually vote out of office in Alaska (5)," REC (take, from Lation recipe) + AL (Alabama)  RECAL (a rare variant [unusually] of RECALL [to vote out of office in America [e.g. in Alaska) ",143
4 Triplet gets tense aboard ship (6)," T (tense) contained in (aboard) TRIN (triplet [by birth]) O TRITON (ship, in a figurative sense) ",98
6 Before food starts to replace shellfish (5)," AC (before food, ante cibum in medical prescriptions) + the first two letters RE of (starts to) REPLACE N NACRE (shellfish yielding mother-of-pearl) ",150
7 Slavishly follow champion in ball game (4)," CH (champion) contained in (in) EO (a mid 18th century gambling game, depending on a ball falling into slots marked E or O)  ECHO (slavishly follow) 9 Guess range when working these pumps (10, 2 words) Anagram of (when working) GUESS RANGE  GREASE-GUNS (lubricating pumps) ",274
10 Violently beat Her Majesty in township (5), HM (Her Majesty) contained in (in) TP (township) U THUMP (violently beat) ,75
13 Engineering piece inside this maybe makes upward turns (6)," ROTATES (turns) reversed (make upward) excluding the first letter E of [a bit of] ENGINEERING which is contained within (inside). I’ve explained this wordplay in reverse, as it really means that if you put E inside the entry STATOR and turn it all upside down you’ll get ROTATES (turns)  STATOR (a stationary part within which a part rotates). There are lots of ‘parts’ ‘rotates’ ‘reversals’ and ‘turns’ in here but I hope you’ll understand what I mean) ",455
"14 Conforming to convention, attaches ribbon round old cat’s-paws (10)", PROPER (conforming to convention) + TIES (attaches ribbon round)  PROPERTIES (one of the definitions of PROPERTY in Chambers is ‘a mere tool or cat’s-paw [obsolete] i.e.old]’) ,177
"20 Grass up, wanting proper conduct (3)"," OAT (a genus of grass) reversed (up)  TAO (in Confucianism and some other philosophies, right or proper conduct) I am not sure what purpose ‘wanting’ is serving in this clue as it tends to imply something lacking and I can’t see what is lacking here. ",252
21 Ejects stone herb from the ground (6), (ST [stone] + CIVE [herb; variant spelling of chives]) reversed (from the ground)  EVICTS (ejects) ,100
23 Small instrument without case warmed up in microwave (3)," NUKED (reheated [warmed up] in the microwave oven) excluding the first and last letters (without case)  UKE (a shortened form [small] of UKULELE [instrument], or it may be that a UKE is simply a small instrument in its own right without worrying about the abbreviated form of the word) ",287
25 Slopes away from vertical in northern parts (6)," HADES (from HADE, the angle between the plane of a fault and a vertical plane. This is a mining term.) S SHADES (used in Scotland [northern] to refer to parting one’s hair) ",174
26 Thematically examine gold block in Largs? (5)," AU (gold) + DIT (stop, block [Scots word; Largs is a town is Scotland])  AUDIT (examine) I am not sure what ‘thematically’ is doing in this clue although I accept that an audit can look at a specific transaction through all the various steps and could, in that sense be considered to be looking at all the thematic steps. I certainly can’t link AUDIT to the theme of ‘Exit, pursued by a bear‘ despite the image of auditors in some peoples’ eyes.) ",448
28 No longer tolerate seaman attracting attention (5)," AB (Able Seaman) + EAR (attention)  ABEAR (an obsolete [no longer] word meaning tolerate) I suppose this clue could be seen as part of the puzzle’s theme – A BEAR 29 Mean temperature in centre of hole used in casting (5, 2 words) T (temperature) contained in (in centre of) [and in this case it genuinely is in the centre of]GEAT (the hole in a mould through which a metal is poured incasting)  GET AT (mean) ",410
31 Indo-Germanic man in African tribe (4)," IG (indo-Germanic) + BO (in American slang, a familiar form of address for a man)  IGBO (people of East Nigeria; African tribe) ",129
"10 Not quite drunk, crossing border in confusion (9)"," SOZZLED (drunk) excluding the final letter (not quite) D containing (crossing) HEM (border) SHEMOZZLE (mess, scrape, rumpus; confusion) ",137
11 Rare parts of statues found among collector’s items (5), Hidden word in (found among) COLLECTOR’S ITEMS TORSI (trunks of statues; the normal plural of TORSO is TORSOS but TORSI is a rare variant) ,140
"12 Odd scraps of undercut, back and tongue (4)", Odd letters of (odd scraps of) UNDERCUT reversed (back) URDU (language; tongue) ,81
13 Mission to fetch champagne? You’ll want gold coin (10)," KRUG ([brand of] champagne) + ERRAND (mission to fetch) KRUGERRAND (South African coin, used only for investment, containing one troy ounce of fine gold and bearing a portrait of SJP Kruger [President of the Transvaal, 1883 -1900]) ",233
15 Deafening twosome see about gun’s recoiling (8)," (DUO [twosome] + [LO {see} containing {about} REV {revolver; gun}]) all reversed (recoiling) I couldn’t find REV as a definition or abbreviation for REVOLVER in any of my dictionaries (Chambers, Collins, Shorter Oxford) but I did find it in the Penguin Dictionary of Abbreviations. However further research revealed that I was barking up the wrong tree anyway, as a look at the definition for GUN, showed REV as a definition for GUN as a transitive verb – to REVup OVERLOUD (deafening) ",487
"16 One an elitist rebuffed, a specimen with restricted roots? (6)", (I [one] + A SNOB [an elitist]) all reversed (rebuffed) BONSAI (a dwarf tree growing in a pot; a specimen with restricted roots) ,130
19 Deeply distressed suddenly cried (6), Anagram of (distressed) DEEPLY YELPED (uttered a sharp cry or bark; [suddenly {?}]cried) Why ‘suddenly’? ,106
20 Strike succeeded in bombardment for endless torment (8)," SHELLFIRE (bombardment) excluding (strike) S (succeeded) HELLFIRE (punishment in hell; endless torment) 22 Old Norse race eating hearts of horses after expelling knight unobtrusively (2,3,5) ON (Old Norse) + (TT [ref Isle of Man Tourist Trophy motor cycle race] containing [eating] [H {hearts} + EQUINE {of horses} excluding {expelling} N {knight, in chess notation}]) ON T(H EQUINE)T ON THE QUIET (unobtrusively) ",415
24 Charm of couples at start of consecutive months (4), JUNE (month) taking the couple of letters at the start+ JULY (month consecutively following JUNE) again taking the couple of letters at the start JUJU (a fetish or charm) ,172
26 Slasher finishing neither cast down nor brought up (5), SAD (cast down) excluding the final letter (not finishing) D + BRED (brought up) also excluding the final letter D (not finishing) SABRE (sword; slasher) ,155
27 Soppy note on envelope involving step or steps away from gravity? (9), SWALK (abbreviation for ‘sealed with a loving kiss’) containing (involving) PACE (step)’ SPACEWALK (a walk in a weightless environment taken by astronaut outside his/her spacecraft; steps away from gravity) ,208
28 Ladies up north sign on in other words and shirk working in wood (14), ([OR {indicating an alternative or saying in other words} + anagram of {working} SHIRK] contained in (in) YEW) + OMEN (sign) (Y [OR KSHIR*] EW) OMEN YORKSHIREWOMEN (ladies from up north) Down No. Clue Wordplay Entry ,217
2 Get to live around phosphorous plant (9)," (SEE [understand; get] + DWELL [to live]) containing (around) P (phosphorus) SPEEDWELL (any species of the scrophulariaceous genus Veronica, typically blue-flowered with posterior petals united and lacking a posterior sepal; plant) ",233
3 Ancient people’s commonest value getting overturned (4)," MODE (in statistics, the value of greatest frequency; the commonest value.) reversed (getting overturned).In very simple statistical terms consider the following set of seven numbers – 1,1,1,3,7,7,8; the MEAN[average] is 4 [{sum of the numbers in the set, 28 divided by number of values in the set , 7} even though it doesn’t feature as a value in the set], the MODE[most frequent value in the set] is 1 and the MEDIAN [middle value of the set when arranged in order] is 3 EDOM (reference the Edomites, also known as the EDOM, descendents of Esau the eldest son of the Jewish patriarch Isaac; ancient people)  ",611
"4 God with last letter published about Catholic form of coiffure (5,3)", RA (Egyptian sun-god) + ( [Z {last letter of the alphabet} + OUT {published}] containing [about] RC [{Roman} Catholic]) RA Z O (RC) UT RAZOR CUT (haircut done with a razor; form of coiffure) ,192
5 Try rattling opposing players and still end game completely gutted (6)," First and last letters of (central letters deleted; gutted) of STILL, END and GAME SLEDGE (to seek to upset the batsman’s concentration by making offensive remarks – a cricketing term thought to be of Australian origin; to try to rattle opposing players) The tactic frequently backfires, as England’s actions in last Monday’s one day international against India show. ",369
6 Desperately trawled for post-mortem location (10), Anagram of (desperately) TRAWLED FOR AFTERWORLD (the world inhabited by souls of the dead; after death; post-mortem) ,118
7 Who’s uplifted Sound of Music with Mother Superior? (5)," MA (mother) + (AIR [melody or tune; sound of music] reversed (uplifted]) Note that this is a down clue and MA is therefore written aobve RIA to make mother superior[to RIA] MARIA (the central character in the musical, The Sound of Music, is MARIA) 8 Hit out with dirt, end of the line in sordid hope for double loser? (5,4,5) Anagram of (out) (HIT andDIRT) + (last letters E and L of [end of] [THE and LINE] contained in (in) MUCKY [sordid])  (THI* RDTI*) M (EL) UCKY THIRD TIME LUCKY (if one has lost twice, then the hope is that it will be THIRD TIME LUCKY) 9 £25 to cover raised fees, left with plain brown wrapping under a false name (14) (PONY [slang for £25] containing [covering] DUES (fees) reversed [raised]) + (MOUSY [plain brown] containing [wrapping] L [left]) (P (SEUD<) ONY) MOUS (L) Y PSEUDONYMOUSLY (under a false name) ",837
14 All but first pair of ducts around Embankment erected without protecting Tube? (10), (VESSELS [ducts; e.g. blood vessels] excluding the first two letters VE [all but the first pair of] containing (around) LEVEE [bank]) all reversed (erected)  (SL (EEVEL) ESSEV)< SLEEVELESS (without protecting tube) ,216
17 Recreate conditions of surrounding temperature in fire (9), SIMULATE (recreate conditions of) containing (surrounding) T (temperature) STIMULATE (excite; incite; fire) ,109
"18 Conform to standard expectations, declining a drink? (8)", BE AVERAGE (conform to standard expectations) excluding (declining) A  BEVERAGE (drink) ,89
21 Possibly horse runners with heart sinking before one uncooked breakfast (6)," MULES (people who smuggle drugs, including Horse [heroin] ; drug runners) with central letter (heart) Lmoving (sinking, in a down clue) to the end + I (one) MUESLI (a dish of rolled oats, nuts, fruit, etc eaten most frequentlyas a breakfast cereal; uncooked breakfast)  ",271
23 River level going over the top of banks (5)," TIER (level) containing (going over) first letter B (top of) BANKS TIBER (reference River TIBER, third longest river in Italy) ",128
10 LORIKEET  Old rook taken by equal alien flyer (8), flyer: ins. {taken by} of O (old) R (rook) in LIKE (equal) ET (alien) ,71
14 ESPIALS  Letter containing sanctimonious Latin observations (7), observations: ins. {containing} of PIA (sanctimonious) + L (Latin) in ESS (letter) ,84
16 PSOAS  Muscle thus restricted by action (5), muscle: ins. {restricted by} of SO (thus) in PAS (action) ,59
17 OMIT  Drop of medium fortified wine (4), drop: O (of) + M (medium) + IT (fortified wine – Italian vermouth) ,68
25 CANUTE  Church sheltering a tough king (6), king: ins. {sheltering} of A NUT (tough) in CE (church) ,57
27 AMATOL  Returned pot containing live explosive (6), explosive: <{returned}[ins. {containing} of in AM (live) in LOTA (pot)] ,73
33 OGPU  Defunct police doctor captured by South African chap (4), defunct police: ins. {captured by} of GP (doctor) in OU (South African chap) ,78
34 SOOTY  Blackish pair of ducks found in pen (5), blackish: ins. {found in} of OO (pair of ducks) in STY (pen) ,62
36 ATABRIN Yellow powder in a reduced saline solution (7), yellow powder: AT (in) + A + BRINe(saline solution){reduced} Down ,67
2 TROPIC  Subject covering Republican turning point (6), turning point: ins. {covering} of R (republican) in TOPIC (subject) ,69
3 MIDI  Music system communication protocol (4), double definition: music system/communication protocol ,56
4 EKMAN  250 kilometres advanced by navy oceanographer (5), oceanographer: E (250) + KM (kilometres) + A (advanced) + N (navy) ,68
5 SEN  Italian without change in Osaka (3), double definition: Italian without/change in Osaka ,52
6 GRESHAM  English financier Greek has demolished in letter (7), English financier: GR (Greek) + ins. {in} of HAS* {demolished} in EM (letter) ,79
7 EDDO  Sullivan perhaps to cook an edible rootstock (4), edible rootstock: ED (Sullivan perhaps) + DO (to cook) ,56
