clue,exp,len
"10 Many get disease primarily from glands, unfortunately, in noted epidemic (7,5)"," GANGNAM STYLE =”noted [as in musical notes] epidemic”. (Many get glan[d]s)*, with d[isease] removed  ",102
14 One snatching another fish and eaten up (9), KIDNAPPER =”One snatching another”. KIPPER=”fish” around rev(AND)  ,68
16 Decay beginning to show in hideous couple (9), DISREPAIR =”Decay”. S[how] inside DIRE PAIR=”hideous couple”  ,63
"18 Bigger kitchen utensil, by the sound of it (7)"," GREATER =”Bigger”. Sounds like ‘grater’=”kitchen utensil, by the sound of it”  ",80
"19 Less than my fair share? I couldn’t agree more! (3,4)", NOT HALF =”I couldn’t agree more!”; cryptically =”Less than my fair share”  ,77
"22 On course, what’s expected is a romantic location (5)"," PARIS =”a romantic location”. PAR=”On [a golf] course, what’s expected”, plus IS  ",83
9 Appearance of girl coming to the centre of Harris (7), ARRIVAL – [h]ARRI[s] (centre of Harris) VAL (girl) ,52
10 Opening words in front of female expert (7), PREFACE – PRE (in front of) F (female) ACE (expert) ,53
11 Latitude to be given to the Queen in future (5), LATER – LAT (latitude) ER (the Queen) ,39
12 A flyer for Kay? (4-5), KICK-START – kick starts with the letter kay ,46
13 Balletic leap is the start of lengthy aerobic manoeuvre (8), CABRIOLE – anagram (manoeuvre) of L[engthy] AEROBIC ,53
"15 Genius I’m renouncing, being merely human (6)", MORTAL – [im]MORTAL (genius I’m renouncing) ,45
18 Fat bribe (6), GREASE – double def. ,22
19 Ain’t about to discover outside comforts (8), SUSTAINS – SUSS (discover) around (outside) anagram (about) of AIN’T ,70
"22 Rules that apply when choosing the proper gear? (5,4)", DRESS CODE – cryptic def. ,27
24 Madonna directed part of “The Pits” (5), NADIR – hidden in (part of) ‘madonNA DIRected’ ,48
25 Lodgers have heard the speculation (7), ROOMERS – homophone (have heard) of ‘rumours’ (speculation) ,61
26 Boring Scandinavian follows miners back (7), MUNDANE – NUM (miners) reversed (back) DANE (Scandinavian) ,60
"27 Room to grow? (7,6)"," KITCHEN GARDEN – cryptic def. Down 1, 18 Director, Frenchman, has knocked guard out cold (4-3,6) JEAN-LUC GODARD – JEAN (Frenchman) anagram (knocked) of GUARD COLD – this doesn’t work for me because the ‘out’ interferes with the anagram fodder and I’m not keen on ‘Frenchman’ cluing Jean rather than the usual Rene or M ",321
2 Blairite right to make it snappy (9), IRRITABLE – anagram (to make) of BLAIRITE R ,45
3 Hang around while art is removed from vehicle (5), HOVER – HOVER[craft] (art is removed from vehicle) ,52
4 Implausible US president found in unworldly setting – word’s out (8), UNLIKELY – IKE (US president) in UN[wor]L[d]LY (unworldly setting – word’s out) ,81
5 Anticipate demand (6), EXPECT – double def. ,22
6 Perhaps maidens laugh if they go too far (9), OVERSHOOT – OVERS (perhaps maidens {cricket}) HOOT (laugh) ,60
7 Spooner’s call to girl found among the eucalyptus (5)," KOALA – Spoonerism of ‘lo Carla’ (call to girl) 8, ",52
"20 Doesn’t go initially with neural treatment from this guy (6,7)", DENTAL SURGEON – anagram (treatment) of DOESN’T G[o] NEURAL – with the wordplay and definition overlapping (you could also include ‘neural’ as part of the definition) ,168
14 Determined that relative should go under cover (9), INSISTENT – SIS (relative) in IN TENT (under cover) ,53
16 Unoriginal way to measure fractions of a second? (5-4), THIRD-HAND – double def. ,26
17 Upset Nurse Pam Kent some time (8), SUPERMAN – anagram (upset) of NURSE PAM ,41
21 Boy went back to school for beetroot soup (6), BORSCH – ROB (boy) reversed (went back) SCH (school) ,54
23 Excited bibliophile obtains one Kafka first edition (1-4), E-BOOK – initial letters (first) of E[xcited] B[ibliophile] O[btains] O[ne] K[afka] – this is almost an &lit except that a Kafka first edition is unlikely to be an e-book ,172
9. Lively former queen? (9), EXUBERANT A charade (I suppose that is how to describe it) of EX-ÜBER-ANT (‘former queen’ of an ant colony). What a delightful way to start a puzzle! ,151
10. Reportedly drove squirrel away (5)," HOARD A homophone (‘reportedly’) of HORDE (‘drove’, as in “they came in droves”). ",83
11. We watch them endlessly recount untruths (7), TELLIES A charade of TEL[l] (‘endlessly recount’) plus LIES (‘untruths’). ,75
12. Deny being close to manager O’Neill after reversal (7), RENEGUE A charade of R (‘close to manageR‘) plus EUGENE (O’Neill’) ‘after reversal’. ,86
13. Conspicuous poverty traps (5), OVERT A hidden answer (‘traps’) in ‘pOVERTy’. ,47
14. Stop man at newspaper being fumigated (9)," SULPHURED I think this must be SULPHUR (‘S’, chemical symbol) plus ED (‘top man at newspaper’). ",97
"16. Top man of high calibre? (5,10)", HUMAN CANNONBALL Cryptic definition – ‘top’ referring to the Big Top. ,71
"19. I bet voles, when excited, show signs of arousal (9)", LOVEBITES An anagram (‘when excited’) of ‘I bet voles’. ,57
"21. Sadly, Hibs wingers dismissed as “unprepared” (2-3)", AD-LIB ‘[s]ADL[y] [h]IB[s]’ without the first and last letters of each word (‘wingers dismissed’). ,100
22. Answer needles terribly rude man in tights (7)," DANSEUR An envelope (‘needles’) of ANS (‘answer’) in REUD, an anagram (‘terribly’) of ‘rude’. ",95
23. Perhaps top deck is better upholstered (7)," BUSTIER Double definition, the first being the article of clothing. ",69
24. Beats Mo by seconds (5), TICKS A charade of TICK (‘Mo’ment) plus S (‘second’). ,55
25. He’s rotund rustic with jutting jaw (9), UNDERSHOT An anagram (‘rustic’) of ‘hes rotund’. … Down ,57
1. Work occupies troublesome Luther in cell (10)," NEUTROPHIL An envelope (‘occupies’) of OP (‘work’) in NEUTRHIL, an anagram (‘troublesome’) of ‘Luther in’. ",108
"2. Nine months packed with tension and hesitation (4,4)"," FULL TERM A charade of FULL (‘packed’) plus T (‘tension’) plus ERM (‘hesitation’ – which generally calls for just ER, but this fits just as well). ",148
3. Describe being free of fearsome old Scottish people? (6), DEPICT A playful reading as DE-PICT (‘free of fearsome old Scottish people’). ,79
4. Regularly praises exam success (4), PASS Alternate letters (‘regularly’) of P[r]A[i]S[e]S. ,56
5. Conservative succession secured by Nazi police plots (10), STORYLINES An envelope (‘secured by’) of TORY (‘Conservative’) plus LINE (‘succession’) in SS (‘Nazi police’). ,112
6. Go up to the bar twice for Skol (4-4)," CHIN-CHIN Another misleading capitalization: skol is the toast, not the contents of the glass raised, and the ‘bar’ is for chinning. ",134
7. Lancaster House? (6)," HANGAR Cryptic definition: where you might find a Lancaster, the WWII bomber plane. ",85
8. Vain creep needing no introduction (4), IDLE A subtraction [s]IDLE (‘creep’) without its first letter (‘needing no introduction’). ,92
14. With which to shoot gnu? (10), SCATTERGUN An reverse anagram SCATTER GUN to get ‘gnu’. ,57
15. Careful doctor reeled a bit (10), DELIBERATE An anagram (‘doctor’) of ‘reeled a bit’. ,53
17. Guillotined European aristocrats (8)," NOBLESSE A charade of NOB-LESS (‘guillotined’, NOB being the head) plus E (‘European’). ",89
"18. None left, you can be sure of that (3,5)", ALL RIGHT Definition and literal interpretation. ,50
20. City which is very pleasant after end of June (6), VENICE A charade of V (‘very’) plus E (‘end of JunE‘) plus NICE (‘pleasant’). ,79
21. Group travel document with two pages missing (6), ASSORT [p]ASS[p]ORT without PP (‘two pages missing’). ,55
"22. May I, perhaps, go out? (4)", DATE Double definition – May the first. ,41
9  Woman of note chivalrous chap picked up during storm (11),"   NIGHT (sounds like [picked up] KNIGHT [chivalrous chap]) + IN (during) + GALE (storm)  NIGHTINGALE (reference Florence NIGHTINGALE, featured on the £10 note 1975 – 1994)  ",174
10  Fuss over connecting plug (3),"   ???? – I’ve had to put this blog together in a bit of ,rush and I am currently defeated by the wordplay on this one. When I return home this evening I expect that I will find a couple of comments explaining the obviouswordplay to me. It looks like a reversal (over) clue. The reverse of ADO is ODA which means ‘harem’. Stretching my imagination, I can just about see how ‘harem’ could be defined as a place (joint) where people connect, but I’m not entirely happy with it.  ADO (fuss)  ",489
11  Fellow trains woman of note (3),"   F (fellow) + RY (railway; trains)  FRY (reference Elizabeth FRY, features on the current £5 note, first appeared 2002)  ",123
12  Dad embraces mum heading for work – it’s disgusting (5),   (PA [father; dad] containing [embraces] SH [quiet; keep mum]) + W (first letter of [heading for] WORK) P (SH) A W PSHAW (an expression of contempt or impatience; it’s disgusting)  ,183
13  A kid doing U-turn left unqualified (5),   (A + TOT [child; kid]) all reversed (doing U-turn) + L (left) (TOT A)< L TOTAL (complete; utter; unqualified)  ,114
14  Director in charge knows man of note (7),"   D (director) + IC (in charge) + KENS (knows, chiefly Scottish usage)  DICKENS (reference Charles DICKENS, featured on the £10 note 1992 – 2003)  ",148
"16  Emperor lands on front of hyacinth, primarily a yellow type (3-4)",   NERO (reference Emperor NERO) containing (lands) (ON + H [first letter of {front of} HYACINTH]) N (ON H) ERO NON-HERO (one not distinguished in terms of showing bravery; potentially a coward [someone whois primarilyyellow])  ,228
19  Short vintage pen (6),   CRU (vintage) + STY (pen)  CRUSTY (snappy; surly; short)  ,61
20  Refuse to let joker into court (6),   SEE (meet up with romantically; court) containing (let … in) WAG (joker) SE (WAG) E SEWAGE (waste; refuse)  ,111
22  Old theologian coming from shade keeping in sun (7),"   AQUA (colour [shade] of ultramarine)containing (keeping] IN) + S (sun) AQU (IN) A S AQUINAS (reference Thomas AQUINAS, [1225 – 1274], Italian Dominican friar and priest, influential philosopher and theologian)  ",214
24  I run into bar drunk – is it Paddy’s shout? (7),"   (EGO [the ‘I’ or self] + R [run, in cricket scoring notation]) contained in (into) an anagram of [drunk] BAR ] B (EGO + R) RA* BEGORRA (a word attributed to irish people [Paddy] meaning ‘By God!]; is it Paddy’s shout)  ",222
"26  The intention is to tour Cornwall area, tending to drift (5)",   AIM (intention) containing (to tour) SW (South West; Cornwall is located in the South West of England) A (SW) IM ASWIM (afloat; tending to drift)  ,150
"29  Necessary arithmetic, say Isaac Newton initially brought in house (5)","   R (arithmetic, one of the 3Rs [reading, writing and arithmetic]) + (IN [first letters of {initially} ISAAC and NEWTON] contained in [brought in] HO [house]) R H (I N) O RHINO (money; necessary) Isaac Newton appeared on the £1 note from 1978 – 1988  ",252
30  Boots start to dispense script (3),  D (first letter of [start to] DISPENSE) + MS (manuscript; script)  DMS (reference Doc Martens [DM] boots) – pronounced DEE EMS  ,130
31  Female returned salutation (3),  EVA (lady’s name; female) reversed (returned) AVE< AVE (be well and happy; hail; a salutation)  ,98
32  Man of note uses harpoon on fish standing in Swale disheartened (11),"  9 OF ILL OMEN Doomed love to satisfy topless mistresses (2,3,4) O (love, zero score) FILL (to satisfy) wOMEN (mistresses, topless) ",133
10 See 18 (5), ,1
11 APRICOT Time to hoax firm – and time for fruit (7)," APR I (April fools day, time to hoax) CO (company, firm) and T (time) ",71
18 RED EYE Overnight fight for American swimmer (3-3), double definition – overnight flight in US and the rudd ,57
25 ELENCHI Logical refutations arising from NE Chile (7), (NE CHILE)* anagram=arising from ,34
27 FLORIDA Mrs Capp’s freed a state (7)," FLO (Andy Capp’s wife, cartoon strip charcter) RID (freed) A. Unrelated to the clue, but many tens of years after first reading this cartoon it has just dawned on me that Andy Capp is a homopone of ‘handicap’. Doh! How dim could I be? ",236
28 AORTA Vessel that roads carry westward (5), found in (carried by) thAT ROAds reversed (westward) – a blood vessel ,71
"29 NEUROGRAM Our wayward German, gone without a trace (9)", GERMAN* (anagram=gone)havingOUR* (anagram=wayward) outside (without) – a memory trace Down ,92
1 TOBAGO Section of WI also the reverse of 17 down? (6)," TO BAG O is ‘to bag nothing’, opposite of 17dn – part of the West Indies. OzMark has an ingenious suggestion which I suspect is also Io’s intended parsing: TOO (also) with BAG in (the reverse of ‘in the bag’) ",210
"2 FIERCEST In French, that’s repeatedly savage – no more! (8)"," I’m not sure of this. IE (that is) in FR (French) CEST (that is in French, repeated) – definition is ‘savage – no more’.  Think “Savage? No, more!” – not just any old savage but the most savage. ",196
"3 BLACK DRESS Is it dark, for “evening out”? On the surface it may be backless, promoting figure (5,5)"," BACKLESS with L (a figure, Roman numeral) moving higher up around DaRk (even letters out) –definition is &lit ",111
"4 SMUT In sado-masochism, utter obscenity (4)", in sado-masochiSM UTter ,25
5 ENTOMBMENT Mom Bennett has this burial ground (10)," (MOM BENNET)* anagram=’has this…ground’, contains the letters of entombment mixed up – definition is ‘burial’ ",111
6 STYE Nasty eye infection (4), found in (infected by) naSTY Eye – definition is &lit ,55
"7 AGISTS Charges, when the main point’s taken in (6)", GIST (the main point) in (taken in by) AS (when) – agist means ‘to charge with a public burden’ ,97
8 ARSENATE Body of worthies going after a pinch of rock salt (8)," SENTAE (body of worthies) going after A R (first letter of rock, pinch of) – definition is ‘salt’ ",99
15 EXECUTIONS Mme La Guillotine’s function – to chop one in old times (10), CUT (to chop) I (one) in EX (old) EONS (times) ,48
16 UNORTHODOX Nonconformist PM’s turn to open function protected by strongman (10)," NORTH (Frederick North, Prime Minister from 1770 – 1782) has U (turn) before (to open, coming first) then DO (function) in (protected by) OX (strongman) 17 IN THE BAG Sacked, as job is secured? (2,3,3) double definition ",221
