clue,exp,len
1 Entertaining and emotional description of film? (5-9), LIGHT-SENSITIVE LIGHT entertainment & a SENSITIVE soul ,56
"10 Drunkstarted to smoke (3,2)", LIT UP Double def ,19
11 Everyone leaves US planner to capture Slough (9)," MARSHLAND ALL (everyone) from MARSH(all), he of the plan & LAND – to capture ",78
"12 Ring drivers’ organisation about transport facility (3,4)", CAR POOL LOOP – ring & RAC (drivers org) all reversed – about ,63
"13 August’s subject, “Fruit” (7)", SUBLIME SUB(ject) & LIME – a fruit ,36
14 Returning in local air transport is a test (5), TRIAL Hidden reversed in locaL AIR Transport ,46
16 Vicars tee off with advertising types (9), CREATIVES [VICARS TEE]*off ,28
19 Reduce the quality of quilt filling? (9), DOWNGRADE Well quilts are often filled with DOWN of various quality ,69
20 Risked three diamonds (5), DICED D(iamonds) & ICE (diamonds) and another D(iamonds) ,58
22 Drunken Viscount dumping Charlie for Peter? (7), USTINOV C(harlie) taken from adrunken [VIS(c)OUNT]* ,53
25 Travels over stream heading off to see lizards (7), GECKOES Aheadless (b)ECK – stream in GOES ,43
27 Maltreat male composer we hear (9), MANHANDLE MAN – male & sounds like HANDEL ,43
28 Jewellery changing hands in institute (5), BLING L for R in BRING (about) ,32
"29 Range of dodgy horse while touring Indiana (5,9)", ROCKY MOUNTAINS ROCKY – dodgy & MOUNT – horse & IN(diana) in AS for while Down ,80
2 Football team contend with audience (9), INTERVIEW INTER (milan) & VIE – contend & W(ith) ,50
3 Stylish seaman in Augustine’s place? (5)," HIPPO HIP – stylish & P(etty) O(fficer), Saint Augustine came from Hippo Regius in North Africa ",97
4 Images of one short promontory in vertebrae (9)," SIMULACRA 1 & ashort MUL(L) – promontory both inside SACRA – plural of sacrum, a bone in the back ",99
5 New Hebrides regularly excluded the socially inept (5), NERDS N(ew) & alternate letters of hEbRiDeS ,45
6 Before long editor injecting heroin becomes occupied (9), INHABITED H(eroin) inside IN A BIT & the ED(itor) ,51
7 Lyricist on panel game is a foreigner (5), IRAQI IRA (gershwin) & the TV show Q(uite) I(nteresting) ,58
8 What banks do in a recession without capital is boring (7)," ENDLESS Without the L for pound – capital, money – the banks (L)END LESS ",74
9 Secure the heart of Ms Kendal? (6), ELICIT It’s theheart of fELICITy (kendal) ,43
15 Heroic cricket side intent on woman leaving Mark (9)," LEGENDARY LEG (cricket term) & END – aim, intent & M(ark) taken from (m)ARY ",77
17 On record Geordie work unit returns retaining its vigour (9)," EVERGREEN EVER – record, as in Trump’s inauguration wasn’t the largest on record & a reversal of NE for Geordie area & ERG – work unit ",136
18 Late 19th Century men (9), VICTORIAN Two men VICTOR & IAN ,32
19 Duke meets stranger tattooist? (7), DRUMMER D(uke) & RUMMER – more odd. Drummers do sometimes drum tattoos ,72
21 Plan to remove signature! (6), DESIGN If you could actually DE – SIGN a document ,51
23 Medicine knocked back during vaccinotherapy (5), TONIC Hidden reversed in vacCINOTherapy ,41
24 Refer to love in film (5)," VIDEO VIDE, latin to refer to & O – love ",42
9 ABANDONED Performed in a group of profligate character (9), An envelope (‘in’) of DONE (‘performed’) in A BAND (‘a group’). A good start. ,79
10 GALOP Number love to be included in break dance (5)," An envelope (‘to be included’) of L (Roman 50, ‘number’) plus O (‘love’) in GAP (‘break’). ",92
11 DERVISH Man in a whirl – fuel’s his trouble? (7)," A charade of DERV (diesel ‘fuel’) plus ISH, an anagram (‘trouble’) of ‘his’. ",78
12 OPOSSUM Animal that’s old and can play dead (7)," A charade of O (‘old’) plus POSSUM (“to play possum” is to ‘play dead’ – and do I detect a play on ‘can’ even if the person is wrong?) . Since POSSUM is an aphetic form of OPOSSUM, and the animal does play dead when threatened (hence the expression), as a cryptic clue, it is chasing its own tail. As a straight definition it can hardly be faulted. ",350
13 DEALT Gave the players a hand (5), Cryptic definition. ,21
14 ARISTOTLE Old Greek totaliser cock-up (9)," An anagram (‘cock-up’) of ‘totaliser’. 16 TOSSING THE CABER Highland fling? (7,3,5) Cryptic definition. ",105
19 SIDEBOARD Team directors found in the dining room (9), A charade of SIDE (‘team’) plus BOARD (‘directors’). ,54
21 NORTH Point of thorn extracted (5), An anagram (‘extracted’) of ‘thorn’. ,38
22 GRANDMA Drag man out to see aged parent (7)," An anagram (‘out’) of ‘drag man’. The definition seems to straddle two meanings – the familial parent’s parent, and the aged woman. ",133
"23 ART DECO Firm follows new trade style (3,4)"," A charade of ARTDE, an anagram (‘new’) of ‘trade’ plus CO (‘firm’). ",69
"24 GEESE About to notice, for example, returning birds (5)"," A reversal (‘returning’) of ESEEG, an envelope (‘about’) of SEE (‘to notice’) in E.G. (‘for example’). ",104
"25 EIDER DUCK It flies, but gets down for cover at night? (5,4)", Definition and cryptic allusion. Down ,39
1 CANDIDATES Potential MPs outspoken over unsettled seat (10)," A charade of CANDID (‘outspoken’) plus ATES, an anagram (‘unsettled’) of ‘seat’. ",82
2 FAIRWAYS Good routes for long-distance drivers (8)," An unusual construction: there is a wordplay – a charade of FAIR (‘good’) plus WAYS (‘routes’) – but the clue as a whole is the definition, with the cryptic reference to golfers (or their implements) as ‘long-distance drivers’. ",229
3 ADDICT Drug user did wrong as lawbreaker (6)," An envelope (‘-breaker’) of DDI, an anagram (‘wrong’) of ‘did’ in ACT (‘law-‘). ",81
4 INCH Part of the foot and chin broken (4), An anagram (‘broken’) of ‘chin’. A twelfth part thereof. 5 ADMONISHED Warned about diam­onds he ordered (10) An anagram (‘about’ and ‘ordered’) of ‘diamonds he’. ,163
"6 AGNOSTIC Acting so strangely, not knowing what to believe (8)", An anagram (‘strangely’) of ‘acting so’. ,42
7 CLOSET Shut head teacher in the cupboard (6), A charade of CLOSE (‘shut’) plus T (‘head Teacher’). ,54
8 SPAM Set up plans for junk mail (4), A reversal (‘set up’ in a down light) of MAPS (‘plans’). ,58
"14 AGGRAVATED Annoyed, having made things worse (10)", Double definition. ,20
15 EARTHWORKS Banks that can stop advances (10), Cryptic definition. ,21
17 IMBEDDED One thousand planted out and firmly set (8)," A charade of I (‘one’) plus M (Roman numeral, ‘thousand’) plus BEDDED (‘planted out’). ",88
18 BORDEAUX Port or claret? (8), Double definition. ,20
7 YES Terms of Tommy Lee Jones’s agreement (3), {Tomm}y {Le}e {Jone}s — this isn’t a meaning of term that is all that obvious; I first met it in an Azed competition; presumably it is short for something like ‘termini’ ,171
9 NOSFERATU Vampire free of Saturn after invasion of Earth (9), (of Saturn)* round E ,22
10 SKULL Short creep with large head (5), skul{k} l ,11
11 BARTS Black magic is only half used in hospital (5), b art {i}s — this hospital — why the need for this complication? Surely arts and art both signify magic? ,106
"12 SAILOR HAT It covers hair o’ salt at sea (6,3)"," (hair o’ salt)* — &littish, but with these very artificial words a likely anagram ",83
13 GALLOWS Place for swinging girls with scanty clothing? The reverse (7)," gal(low)s — ie it is scanty with girls clothing, the reverse of what is said ",78
15 GHOULS Fiendish types in Slough on the rampage (6), (Slough)* ,11
18 INDEED An Elizabethan magician is buried in India? That’s right (6), In(Dee)d. — John Dee is the Elizabethan magician ,50
21 ADAMANT Unrelenting post-punk singer (7)," Adam Ant is the post-punk singer who I had thought, with my very scanty knowledge of pop music, had been earlier; so far as I can see from this article he was punk at the beginning of his career but his main career was later 24 LONG-RANGE Farmhouse needing 50% of capital upfront, extending into the future (4-5) Lon{don} grange ",330
26 TYSON Tony Soprano shot a fighter (5)," (Tony S)*, referring to Mike Tyson ",36
27 DAGON A new god? Wrong! It’s an ancient one (5), (A n god)* ,12
"28 GROWING UP Aging fan gets involved in combo (7,2)"," gro(wing)up — wing = fan? I can see that you can fan yourself with your wing, but don’t know of any direct equivalent ",119
29 SIN Evil Clergyman at last is back (3), ({Clergyma}n is)rev. ,22
30 POLTERGEIST 1980s film contracted Rod Steiger to play Tesla (11)," pol{e} (Steiger)* T — Chambers gives T = tesla as an SI unit — this film, remade in 20",87
"15 Down 1 HANDBAGS Like a certain baroness, attacks witches hanging around with baron (8)"," h(and B)ags — the reference is to Margaret Thatcher, but at the time she became well-known for her handbagging she wasn’t a baroness ",134
"2 LUSTRAL Every five years, there’s passion with return of the French right (7)", lust (la R)rev. — a lustrum is a period of five years and lustral is the adjective from this ,94
3 VEERS Occasionally I’ve eyed Rose in slacks (5)," {I’}v{e} e{y}e{d} R{o}s{e} — but slacks = veers? OK yes there’s a sort of connection in that if something slackens then it has a tendency to veer off, but are they the same? ",175
4 CHASSIS Charles is snatching old Bob’s body (7)," Chas (s) is — old Bob = old bob, the old shilling ",51
5 AMUSING Witty article on reflection (7)," a musing [reflection, nothing to do with reversal] ",52
6 TASSO Italian poet has very big day coming up (5), (OS Sat)rev. ,14
7 YOUGHAL One addressed German prince in Irish resort (7), you G Hal — didn’t know the Irish resort but worked it out and then checked it ,80
8 SALUTE Welcome ending for Cthulhu in Weird Tales (6)," {Cthulh}u in (Tales)* — thematic material, as HP Lovecraft wrote for the horror magazine Weird Tales, and one of his famous short stories was The Call of Cthulhu ",163
14 ODE Lay person posing naked (3), {m}ode{l} ,11
16 OVA Cells embedded in Slovakia (3), Hidden in SlOVAkia ,20
"17 STAND PAT Hold out what’s needed for Saint Patrick briefly? (5,3)"," St Patrick briefly might be St Pat, ie St and Pat ",51
19 NONAGON 12 keeping Harry in shape (7)," no(nag)on — nothing to do with the clue 12ac, but midday ",58
20 DONEGAL Spread of Gaeldom after finally advancing here? (7), (Gaeldon)* — Gaeldom with the final letter advancing one place in the alphabet ,80
21 AWESOME A Zamyatin novel not everyone finds dreadful (7), A We some — fortunately there was no need to look far since Zamyatin’s most famous novel was We — he was another science fiction writer ,137
22 ASSEGAI Jenny and I secure revolutionary period weapon (7)," ass (ega) I, the ega being (age)rev. ",38
23 GLADYS Girl entering Lady Stoneheart’s house (6)," Hidden in enterinG LADY Stoneheart — houses always seems better English than house in such cases, but I gather that for the cryptic grammar it can be either ",158
25 RUN-UP Laid-back attempt at humour with original approach (3-2)," (pun ur)rev. — ur = original? surely it’s ur-, as Chambers has it, a prefix? Or is this being picky? ",102
"1 GERRYMANDERING Merseyside singer, fellow associated with Parisian group, getting a fiddle (14)", =fiddling with voting districts to favour certain candidates GERRY Marsden=”Merseyside singer” of Gerry and the Pacemakers[wiki]; plus MAN=”fellow”; plus DE=of=”associated with” in French/”Parisian”; plus RING=”group” ,219
"9 AMPULLA Everyone out of bed, mum brought round flask (7)"," =a small flask or pilgrim’s bottle ALL UP=”Everyone out of bed” plus MA=”mum”, all reversed/”brought round” ",109
10 BLISTER Skin problem requiring British surgeon (7), B[ritish] plus Joseph LISTER=”surgeon” who pioneered antiseptics[wiki] 11 DIEGO What’s thrown game â€” his handling of the ball? (5) refers to DIEGO Maradona’s infamous ‘Hand of God’ goal [wiki] DIE=singular of dice=”What’s thrown”; plus GO=board “game” ,255
12 ASCENDANT Like jargon about final aim that’s gaining influence (9), AS=”Like” plus CANT=”jargon”; around END=”final aim” ,54
13 AESTIVATE Four in a car sleep when it’s warm (9)," =to spend the summer in a state of torpor (e.g. done by animals or insects) IV=Roman numerals for “Four”, inside A ESTATE=”a car” ",131
14 FILES Son in Brittany collects English records (5)," FILS=”Son” in French/in Britanny, around E[nglish] ",52
15 AITCH A desire that a cockney may initially lack? (5), a cockney accent may drop initial ‘aitch’ sounds A ITCH=”A desire” ,68
"17 PORTENDED Thus the dinner was complete, as forecast? (9)"," PORT ENDED=”Thus the dinner was complete”, referring to port as an after-dinner drink ",87
20 GALLIARDS Awfully large lad is losing energy in dances (9)," =a lively dance popular in the 16th/17th centuries (large lad is)*, minus e[nergy] ",84
22 LISTS Combat zone held by royalist supporters (5), =grounds used for jousting hidden in [roya]LIST S[upporters] ,62
23 LOITERS See one taking rest – unfortunately doesn’t get on with it (7), LO=”See!”; plus I=”one”; plus (rest)* ,39
24 LANTANA Insect in road nibbling end off a plant (7)," ANT=”Insect” in LAN[e] with the end off, plus A ",49
"25 THOMAS TRAHERNE The anthem’s roar disturbed this writer with centuries of meditations (6,8)", =an English poet who wroteCenturies of Meditations [wiki] (The anthem’s roar)* Down ,85
"1 GUARDIAN ANGELS Our backers who watch over us to keep us safe? (8,6)"," ‘Guardian angels’ could mean ‘angel investors for the Guardian newspaper’, or “Our backers” ",93
2 REPRESS Hold back material about German police force (7), REP=a corded cloth=”material”; plus RE=”about”; plus SS=Nazi police force ,75
