clue,exp,len
8 THOUGHTFUL Considerate but ultimately stringent if you fail (10)," THOUGH (but) then stringenT iF yoU faiL (ultimate letters of) 11 BALL AND CHAIN Doctor in ban call had means to restrict movement (4,3,5) anagram (doctor) of IN BAD CALL HAD – nicely obscured anagram ",201
13 SCOUNDRELS Worthless people’s scorn led us astray (10), anagram (astray) SCORN LED US ,31
14 CENTIMETRE Getting measure of adolescent I met recently? (10), found inside adolesCENT I MET REcently ,40
16 TANGERINE Man from North African city supplying fruit (9), double definition – a native of Tangiers ,42
"21 FLATS Accommodation units, dull, small (5)", FLAT (dull) and S (small) ,27
22 GULL Foolflier (4), double definition ,19
13 Baroque [lap dances] landscape showing vigour and style (4), ELAN Hidden in BaroquE LANdscape 14 Rock band’s totally up front [act] cat (4. 2 words) T REX T(otally) + REX (cat) 15 [Cinerama] American composer initially capturing the hearts of clearly angry men (14) CAGE C(apturing) + cleArly anGry mEn ,243
"16 Locally, one abandoned [gander] garden he’d got around without shelter (11)", UNHARBOURED UN (locally one) + ARBOUR (obsolete word for garden) in HE’D ,74
17 Those correctly pronouncing “photoresist” going to [top] pot (11), ORTHOEPISTS [PHOTORESIST]* ,28
18 Middle of road hump [felt] left by military police in Hawaiian island (4)," OAHU rOAd + HU(mp) (left byMP) 19 [Arabist] Barista may prepare this, varying processes out of Cuba (8) ESPRESSO [PRO(c)ESSES]* – remove C(uba) 23 In recession, city and country [rescue] secure you and me in the customary way (7, 2 words) AS USUAL LA USA (city and country) round US (you and me) all reversed ",310
"24 Removing entrance to pit reveals [sitar] tarsi, perhaps (4)", OSSA (f)OSSA is a pit – remove first letter ,45
26 Repeat court proceedings return [icons] coins (8), RETRIALS RET(urn) + RIALS (coins) ,35
"29 Enigmatist, lacking a [crate] trace of superior rum, is sending out (8)", EMITTING [ENIGMATI(s)T]* – remove S(uperior) ,46
31 War Office taken aback after US airman recruit is [narked] ranked (4), A-ROW AR (US Airman recruit) + W(ar) O(ffice) reversed ,56
36 Old Albanian[urns] runs in an unusual auto (7), ARNAOUT R(uns) in AN + [AUTO]* ,32
48 Bighead with [wider] weird big toes bowled out (6), EGOIST [(b)IG TOES] remove B(owled) 49 [Spectre] Respect meets with rebuttal following end of séance (6) ESTEEM MEETS reversed after (séanc)E Down No. Clue (definition) Answer Grid Wordplay ,191
1 Gold remitted by leader of opposition – judge sent back letter of thanks (6), ROOFER REROOF OR reversed + O(pposition) + REF (judge) reversed ,65
2 Set up strange academy catalogue for someone making wall decorations (8), MURALIST ULTRAISM RUM (strange) reversed + A(cademy) + LIST (catalogue) ,73
3 Disturbance in Perth — content to request a shield (7), STASHIE SAITHES Hidden in requeST A SHIEld ,44
4 Home for departed Irish grandma in best part of Tirol with German (8), TIR-NA-NOG (or Tir-nan-Og IGNORANT NAN (grandma)in TIRO(l) (best part of …) + G(ermany) ,89
5 Speed up advanced supersonic transport carrying girl? The opposite (6), HASTEN ATHENS AST (advanced supersonic transport) in HEN (girl) ,65
6 Recipe suitable down under – thrilled! (4), RAPT TRAP R(ecipe) + APT (suitable) ,37
"7 She’s entitled to succeed, he succeeded twice bearing keen resentment (7)", HEIRESS HERISSÉ HE + S(ucceeded) +S(ucceeded) round IRE (resentment) ,70
9 A great quantity of nitrogen is in the casing of this (4), TONS SNOT O(f) N(itrogen) in T(hi)S (casing of this) ,54
10 Worn-out singing voice in “Grease” outwardly yielding to bass and tenor (6), BREAST BAREST {worn-out = obsolete}: (g)REAS(e) (outwardly yielding) with B(ass) replacing G and T(enor) replacing E ,118
11 I’m a long time forming ideas (6)," IMAGES AGEISM IM + AGES (a long time) 12 Turned left, turned left (this is superfluous) (6, 2 words) DE TROP RED TOP PORTED (turned left) reversed (turned left!) ",163
20 Striking faces seen at first in the unlikeliest photographic studios (4), TUPS PUTS T(he) U(nlikeliest) P(hotographic) S(tudios) ,56
21 A clothing style to agree in New York (5), A-LINE ELIAN ALINE = align in American English ,48
22 Adult in converse form of divorce (5), TALAK KATAL A(dult) in TALK (converse) ,40
25 Field officer involved with rusty sword thrust (4), FOIN FINO F(ield) O(fficer) + IN (obsolete word for with) – involved seems redundant to me ,92
"27 Underachieving horses, maybe, potter ineffectually round top of Hanover Square (8)", THINKERS RETHINKS [TINKER]* (potter ineffectually) round H(anover) + S(quare) ,79
"28 An alumina-silicate limestone’s all over the place, apart from Norway (8)", MESOLITE LOSE TIME [LIMESTO(n)ES]* remove N(orway) ,52
"30 Sugar, for some, must smell (7)"," MANNOSE NAME-SON MAN (alternative spelling for mun, meaning must) + NOSE (smell) ",82
32 Tasmanian mountain range’s celebrated male hawk (7), TIERCEL RETICLE TIER (Tasmanian mountain range) + CEL(ebrated) ,64
33 Pulped food always served up in dessert (6), PUREED PERDUE EER (always) reversed in PUD (dessert) ,54
"34 Detesting end of torrent, switched to river running very swiftly (6)", HARING RAHING HATING (detesting) with (torren)T replaced by R(iver) ,69
35 Coroner finally arrives in Paris and stays (6), CORSET TRESCO COR(oner) + (arrive)S + ET (and in French) 37 Author goes into well-known publisher to become more communicative (6. 2 words) OPEN UP UNPOPE PEN (author) in OUP (well-known publisher) ,199
38 Glaswegian laments pecuniary resources reportedly (6), MEANES ENSEAM Sounds like MEANS (resources) ,45
42 Literal precursor of sin overturned in church services (4)," RESH REHS Resh is the 20th letter of the Hebrew alphabet, sin (or shin) is the 21st: hidden reversed in churcH SERvices ",121
01 SACKS Lowly dwellings without hot fires 1 Fancy address outside the capital in Norway (6)," ORNATE ORATE [address] round N[orway] – this doesn’t quite work for me, as address is a transitive verb and orate is intransitive ",131
4 Spot representative in stately home (6), PIMPLE MP [Member of Parliament – representative] in PILE [stately home] ,74
9 Son caught in trap? Retreat! (4), NEST S [son] in NET [trap] ,28
10 Control put forward and brought back (10), REINSTATED REIN [control] + STATED [put forward] ,50
11 The old man’s wife’s born a Native American (6), PAWNEE PA [the old man] + W [wife] + NÉE [born] ,49
12 Fighter to study the alternative (8), TOREADOR TO READ [to study] + OR [the alternative] ,52
13 Chastened about jailed worker (9), REPENTANT RE [about] + PENT [jailed] + ANT [worker] ,53
15 Beastly home earl finds a 7 (4), STYE STY [beastly home] + E [earl] – the answer to 7dn is EYESORE ,67
16 Directed to accept a title tole (4), [this must be a misprint for ‘role’] LEAD LED [directed] round A ,66
"17 I stay true, prepared for great self-denial (9)", AUSTERITY Anagram [prepared] of I STAY TRUE ,45
21 Charlie wakes up and makes merry (8), CAROUSES C [Charlie – phonetic alphabet] + AROUSES [wakes up] ,63
22 The way tripe’s cooked shows pizzazz (6), ESPRIT Anagram [cooked] of TRIPES ,35
24 An uproar during applause for old Roman sportsman (10), CHARIOTEER A RIOT [an uproar] in CHEER [applause] ,51
25 Rob finds Oscar in crowd (4), LOOT O [Oscar – phonetic alphabet again] in LOT [crowd] ,57
26 Travelled to get free study (6), RIDDEN RID [free] + DEN [study] ,33
27 Beautiful cheerleader gets distinction! See! (6), COMELY C[heer] + OM [Order of Merit – distinction] + ELY [the familiar crossword see]  Down ,93
1 Perform works by Lawrence (7), OPERATE OPERA [works] + T E [Lawrence – of Arabia] ,52
"2 Impossible idea one’s given up (3,2)", NOT ON NOT[i]ON [idea] minus [given up] I [one] ,49
3 People in the wrong producing annoyance (7), TORMENT MEN [people] in TORT [wrong] – ‘annoyance’ seems a rather mild definition ,83
6 Still retaining Sunday supplement (6), INSERT INERT [still] round S [Sunday] ,39
6 Give fake gold to pretentious character (4-5)," PLAY ACTOR PLAY [give – in the sense of freedom of movement, resilience] + ACT [fake] + OR [gold] ",99
7 English leader agreed foreign money is a blight (7), EYESORE E[nglish] + YES [agreed] + ORE [Scandinavian currency – foreign money] ,80
8 Made out to be famous (13), DISTINGUISHED Double definition ,33
14 In love with exotic demeanour (9), ENAMOURED Anagram [exotic] of DEMEANOUR] ,42
16 King conceals the hide (7), LEATHER LEAR [king] round THE ,31
"18 Instrument broken? O, bother! (7)", THEORBO Anagram [broken] of O BOTHER – a theorbo is a large double-necked bass lute ,85
19 Attempt to incorporate one book in a cycle (7), TRILOGY TRY [attempt] round I LOG [one book] ,46
"20 Initially, amphibians stay on land (6)", ASHORE A{mphibians] + SHORE [stay – Collins gives ‘prop’ for both] ,68
7 CLARION Port in Scottish house inspiring caller (7), An envelope (‘in’) of RIO (‘port’) in CLAN (‘Scottish house’). ,64
"8 GIELGUD 5 bored with stage on reflection, one gathered (7)"," An envelope (‘gathered’) of I (‘one’) in GELGUD, a reversal (‘on reflection’) of DUG (‘bored’) plus LEG (‘stage’), for John Gielgud, actor. ",141
"9  See 23 10 GAINSAYER One in opposition, for example, seen in anger, I suspect (9)"," An envelope (‘seen in’) of SAY (‘for example’) in GAINER, an anagram (‘suspect’) of ‘anger I’. ",96
12 FAIRY Decent play’s ending for Puck (5), A charade of FAIR (‘decent’) plus Y (‘plaY‘s ending’). ,56
13 SPARROWS Fish-eating pigs — they fly! (8), An envelope (‘-eating’) of PARR (‘fish’) in SOWS (‘pigs’). ,60
15 FLAG Jack‘s weary (4), Double definition. ,20
16  See 20 down 17 LOOP Game counters in ring (4), A reversal (‘counters’) of POOL (‘game’). ,43
"18 GOLD MINE Source of great wealth, or a potential danger (4,4)", A charade of GOLD (‘or’) plus MINE (‘a potential danger’). ,60
"20 VENUS Yet a non-starter, American Beauty (5)", A charade of [e]VEN (‘yet’) minus its first letter (‘non-starter’) plus US (‘American’). ,90
21 INELASTIC A client is fantastically uncompromising (9), A anagram (‘fantastically’) of ‘a client is’. ,47
"22 LIMA Some capital, I’m assuming (4)"," A hidden answer (‘some’) in ‘capitaL I‘M Assuming’, with an extended definition. ",82
"24 BAR CODE Fish in plain lines at the supermarket? (3,4)", An envelope (‘in’) of COD (‘fish’) in BARE (‘plain’). The question mark is to cover the fact that bar codes are not only found at a supermarket. ,146
"25 CONNERY Parting call, figure having bagged point as 5 (7)"," A double envelope (‘parting’ and inner ‘having bagged’) of N (north, ‘point’) in ONE (‘figure’) in CRY (‘call’), for Sean Connery, actor. Down ",144
1 ELSE Otherwise 5 of G last to drive (4)," A charade of ELS (crossword’s favourite golf champion, ‘5 of G’) plus E (‘last to drivE‘). ",92
"2 BRISLING Fish, skin in batter, is fish (8)", A charade of BR (‘skin in BatteR‘) plus ‘is’ plus LING (‘fish’). ,66
3 GOOGLY A bit like people who search for a ball (6)," Double definition: a whimsical formation to describe people who Google, and a cricket delivery. ",97
4 MISSTATE Incorrectly describe the winning beauty of art? (8), A whimsical contest winner MISS TATE! ,39
5 PLAYER 5 of G in peaked cap and coat (6)," A charade of P (‘Peaked cap’) and LAYER (‘coat’), for Gary Player, a player of golf. ",86
"6 BURR Hooker, one sounding rough? (4)"," Double definition: a hooked seed-case of a plant such as cleavers or burdock, and a rough throaty r sound (I think that the question mark might cover the doubtful ‘one’, referring to the sound, or to the word ‘hooker’, which could be pronounced with a burr if you are so inclined). ",283
11 INSURGENT Rebel ruins revolutionary chap (9)," A charade of INSUR, an anagram (‘revolutionary’) of ‘ruins’ plus GENT (‘chap’). ",81
12 FALDO 5 of G has short drop to execute (5)," A charade of FAL[l] (‘drop’) minus its last letter (‘short’) plus DO (‘execute’), for Nick Faldo, Sir Nicholas Alexander Faldo to you, a champion golfer not so well known to crossword solvers. ",194
14 WOODS 5 of G — his tools? (5)," Double definition: Tiger Woods, golf player par excellence, and some of his clubs, still called woods even though now generally made of metal. ",144
16 BRIGANDS Outlaws fit into gangs (8)," An envelope (‘into’) of RIG (‘fit’, verb) in BANDS (‘gangs’). ",63
"17 LANG LANG Heartless African in outskirts of Leipzig, 5 of the P (4,4)"," An envelope (‘in’) of ANG[o]LAN (‘African’) minus its middle letter (‘heartless’) in LG (‘outskirts of LeipziG‘), for the Chinese piano player. ",145
19 DRENCH 5 about right for swamp (6)," An envelope (‘about’) of R (‘right’) in DENCH (Judy, actor). 20, 16 across VICTOR BORGE  Result of 19",102
"80 Wimbledon Men’s final, fifth of titles for 5 of the P (6,5)"," VICTOR: BORG (‘result of 1980 Wimbledon Men’s final’; Björn Borg beat John McEnroe) plus E (‘fifth of titlEs’), for the comedic piano player. ",143
"21 IVAN Terrible leader, I lead (4)"," A charade of ‘I’ plus VAN (‘lead’). 23, ",41
"1 TOP BRASS Supporters entering notice retreating bigwigs (3,5)",  BRAS (“supporters”) “entering” <=SPOT (“notice”) ,51
